"ProbeID"	"GeneSymbol"	"CSD0906.1"	"CSD0906.2"	"CSD0906.109"	"CSD0906.110"	"CSD0906.111"	"CSD0906.115"	"CSD0906.116"	"CSD0906.119"	"CSD0906.14"	"CSD0906.18"	"CSD0906.23"	"CSD0906.25"	"CSD0906.26"	"CSD0906.29"	"CSD0906.30"	"CSD0906.33"	"CSD0906.34"	"CSD0906.35"	"CSD0906.39"	"CSD0906.42"	"CSD0906.44"	"CSD0906.45"	"CSD0906.47"	"CSD0906.48"	"CSD0906.49"	"CSD0906.54"	"CSD0906.55"	"CSD0906.56"	"CSD0906.60"	"CSD0906.70"	"CSD0906.73"	"CSD0906.78"	"CSD0906.80"	"CSD0906.82"	"CSD0906.83"	"CSD0906.88"	"CSD0906.90"	"CSD0906.94"	"CSD0906.96"	"CSD0906.98"	"CSD0906.3"	"CSD0906.4"	"CSD0906.5"	"CSD0906.6"	"CSD0906.7"	"CSD0906.8"	"CSD0906.9"	"CSD0906.10"	"CSD0906.100"	"CSD0906.101"	"CSD0906.103"	"CSD0906.105"	"CSD0906.106"	"CSD0906.108"	"CSD0906.11"	"CSD0906.112"	"CSD0906.12"	"CSD0906.120"	"CSD0906.52"	"CSD0906.57"	"CSD0906.58"	"CSD0906.62"	"CSD0906.64"	"CSD0906.65"	"CSD0906.68"	"CSD0906.69"	"CSD0906.71"	"CSD0906.75"	"CSD0906.76"	"CSD0906.77"	"CSD0906.79"	"CSD0906.84"	"CSD0906.85"	"CSD0906.86"	"CSD0906.87"	"CSD0906.91"	"CSD0906.92"	"CSD0906.93"	"CSD0906.95"	"CSD0906.97"	"CSD0906.102"	"CSD0906.104"	"CSD0906.107"	"CSD0906.113"	"CSD0906.114"	"CSD0906.117"	"CSD0906.118"	"CSD0906.13"	"CSD0906.15"	"CSD0906.16"	"CSD0906.17"	"CSD0906.19"	"CSD0906.20"	"CSD0906.21"	"CSD0906.22"	"CSD0906.24"	"CSD0906.27"	"CSD0906.28"	"CSD0906.31"	"CSD0906.32"	"CSD0906.36"	"CSD0906.37"	"CSD0906.38"	"CSD0906.40"	"CSD0906.41"	"CSD0906.43"	"CSD0906.46"	"CSD0906.50"	"CSD0906.51"	"CSD0906.53"	"CSD0906.59"	"CSD0906.61"	"CSD0906.63"	"CSD0906.66"	"CSD0906.67"	"CSD0906.72"	"CSD0906.74"	"CSD0906.81"	"CSD0906.89"	"CSD0906.99"
"78"	"206170_at"	"ADRB2"	" 8.922476"	" 7.705402"	" 8.417351"	" 8.722295"	" 7.984458"	" 8.119678"	" 8.961758"	" 8.101458"	" 8.516134"	" 8.129130"	" 8.801611"	" 8.343514"	" 8.133847"	" 8.297438"	" 8.598100"	" 8.008698"	" 8.808776"	" 8.146725"	" 9.495840"	" 8.495651"	" 8.196221"	" 8.637244"	" 8.530380"	" 8.208091"	" 8.277380"	" 9.075488"	" 8.550946"	" 8.574692"	" 7.747045"	" 9.469744"	" 7.901269"	" 8.577008"	" 8.748800"	" 9.163866"	" 7.990135"	" 9.098376"	" 8.554598"	" 8.328257"	" 8.126741"	" 8.343533"	" 8.597798"	" 7.988560"	" 9.282806"	" 8.770312"	" 9.178616"	" 8.963987"	" 8.518455"	" 8.109067"	" 8.470004"	" 9.169084"	" 9.056903"	" 8.587999"	" 8.498722"	" 8.867443"	" 9.021974"	" 8.247829"	" 8.472148"	" 8.517540"	" 8.118544"	" 9.438164"	" 7.549948"	" 8.712794"	" 8.627454"	" 8.676529"	" 8.331056"	" 8.286033"	" 8.518325"	" 8.151155"	" 8.537365"	" 8.214188"	" 8.046958"	" 8.589943"	" 8.413360"	" 8.393707"	" 8.954162"	" 8.988491"	" 8.534813"	" 8.676090"	" 8.763271"	" 8.694691"	" 8.142289"	" 8.345199"	" 8.905741"	" 8.584308"	" 7.894261"	" 7.958602"	" 8.140684"	" 8.271741"	" 8.121145"	" 8.269848"	" 8.776122"	" 8.216622"	" 8.109960"	" 7.954966"	" 8.344286"	" 8.369289"	" 8.418597"	" 7.445594"	" 7.960117"	" 7.364763"	" 8.498033"	" 8.053952"	" 8.146736"	" 8.098644"	" 7.745545"	" 8.026055"	" 7.903752"	" 7.914279"	" 8.227951"	" 8.568368"	" 8.369029"	" 7.577753"	" 8.066448"	" 8.094270"	" 8.444293"	" 7.675749"	" 8.545941"	" 8.164406"	" 8.244079"	" 7.894001"
"79"	"206232_s_at"	"B4GALT6"	" 3.466368"	" 3.387744"	" 3.572603"	" 3.245373"	" 3.444901"	" 3.318837"	" 3.492448"	" 3.441017"	" 3.602330"	" 3.528049"	" 3.396300"	" 3.612330"	" 3.456187"	" 3.276741"	" 3.480839"	" 3.487570"	" 3.526236"	" 3.388097"	" 3.247162"	" 3.250258"	" 3.414675"	" 3.279366"	" 3.684293"	" 3.746725"	" 3.544971"	" 3.353136"	" 3.594170"	" 3.592436"	" 3.428948"	" 3.381578"	" 3.525444"	" 3.580096"	" 3.333372"	" 3.509929"	" 3.645929"	" 3.416881"	" 3.455627"	" 3.353136"	" 3.901585"	" 3.592485"	" 3.350964"	" 3.444883"	" 3.337345"	" 3.350038"	" 3.360500"	" 3.562653"	" 3.201398"	" 3.471846"	" 3.702897"	" 3.466368"	" 3.488298"	" 3.678076"	" 3.278412"	" 3.475365"	" 3.518368"	" 3.553050"	" 3.534188"	" 3.402644"	" 3.504244"	" 3.360794"	" 3.465600"	" 3.992379"	" 3.649708"	" 3.624204"	" 3.463847"	" 3.840701"	" 3.354601"	" 3.504790"	" 3.591589"	" 3.604135"	" 3.665203"	" 3.485113"	" 3.709286"	" 3.581862"	" 3.379073"	" 3.366829"	" 3.862670"	" 3.574033"	" 3.836028"	" 3.614794"	" 3.791563"	" 3.464855"	" 3.147841"	" 3.311597"	" 3.387225"	" 3.349708"	" 3.586798"	" 3.288723"	" 3.499892"	" 3.673654"	" 3.426507"	" 3.574859"	" 3.430705"	" 3.331582"	" 3.293589"	" 3.411160"	" 3.351373"	" 3.368532"	" 3.344568"	" 3.120427"	" 3.475874"	" 3.349384"	" 3.510142"	" 3.369429"	" 3.550460"	" 3.208963"	" 3.251131"	" 3.423606"	" 3.544207"	" 3.496899"	" 3.565035"	" 3.439205"	" 3.532234"	" 3.599550"	" 3.485248"	" 3.427836"	" 3.433757"	" 3.190991"	" 3.317008"	" 3.402530"
"80"	"206233_at"	"B4GALT6"	" 5.075401"	" 4.784818"	" 4.919561"	" 5.030287"	" 4.908685"	" 5.043297"	" 5.275816"	" 4.925867"	" 5.723653"	" 5.094529"	" 4.453661"	" 4.868446"	" 4.469085"	" 5.493383"	" 5.000852"	" 4.738468"	" 5.739188"	" 5.012390"	" 5.085610"	" 5.079248"	" 4.672821"	" 4.574549"	" 5.084498"	" 5.297533"	" 5.281496"	" 5.243923"	" 5.185127"	" 5.072880"	" 4.960784"	" 5.416561"	" 5.154096"	" 4.824231"	" 5.086402"	" 5.176143"	" 5.551392"	" 4.934706"	" 4.972932"	" 5.160806"	" 4.894032"	" 5.026355"	" 4.750057"	" 4.367943"	" 6.227290"	" 5.566604"	" 5.406981"	" 4.925102"	" 5.234470"	" 5.130401"	" 5.184161"	" 5.254509"	" 5.171487"	" 5.244635"	" 5.185055"	" 4.660773"	" 5.697887"	" 5.048168"	" 5.056788"	" 5.989325"	" 5.575508"	" 4.579646"	" 5.241030"	" 6.344852"	" 5.282656"	" 5.442036"	" 4.634729"	" 5.941159"	" 4.702228"	" 5.219418"	" 6.175138"	" 5.203663"	" 4.904973"	" 4.937385"	" 4.758092"	" 5.304609"	" 5.140831"	" 4.954152"	" 5.394417"	" 4.837706"	" 5.317458"	" 5.544012"	" 5.011220"	" 5.317147"	" 5.075727"	" 4.476829"	" 4.924994"	" 4.810109"	" 5.084291"	" 4.868698"	" 5.003141"	" 5.720316"	" 4.401969"	" 5.220692"	" 4.060763"	" 4.725887"	" 4.641659"	" 4.859306"	" 5.196732"	" 3.958547"	" 4.900726"	" 4.638169"	" 4.863599"	" 4.961657"	" 5.154103"	" 4.217107"	" 5.250025"	" 4.303953"	" 4.915818"	" 5.284568"	" 5.301247"	" 5.062753"	" 4.798401"	" 5.101655"	" 4.645497"	" 5.447963"	" 5.596495"	" 5.041757"	" 4.960057"	" 4.892442"	" 5.169015"	" 4.924480"
"81"	"206355_at"	"GNAL"	" 2.889626"	" 2.618461"	" 3.196966"	" 3.132079"	" 3.100615"	" 2.992032"	" 2.955190"	" 2.974925"	" 3.075304"	" 2.813314"	" 2.729745"	" 2.885836"	" 2.829269"	" 2.941059"	" 3.080673"	" 3.071831"	" 3.421890"	" 3.052366"	" 3.310569"	" 3.093180"	" 2.883327"	" 2.923067"	" 2.962266"	" 3.025810"	" 2.984538"	" 2.970486"	" 3.147320"	" 2.917877"	" 2.691539"	" 3.620387"	" 2.629301"	" 2.944419"	" 3.080309"	" 3.223955"	" 2.907059"	" 3.109007"	" 2.783823"	" 3.009274"	" 2.689824"	" 3.073599"	" 2.552826"	" 2.714384"	" 3.454234"	" 2.859508"	" 2.890487"	" 2.807206"	" 2.827403"	" 2.912600"	" 3.059528"	" 3.390890"	" 3.451654"	" 3.520360"	" 3.273252"	" 2.958837"	" 3.230465"	" 2.977849"	" 2.771296"	" 3.175709"	" 3.168590"	" 3.131976"	" 2.639295"	" 3.256332"	" 3.133672"	" 3.093706"	" 2.810877"	" 3.265727"	" 2.832221"	" 3.162751"	" 3.123222"	" 3.008190"	" 2.697393"	" 2.934720"	" 2.758452"	" 3.449447"	" 2.972528"	" 3.159014"	" 3.184498"	" 2.744844"	" 2.954667"	" 3.120061"	" 2.865545"	" 3.214327"	" 3.271649"	" 2.649813"	" 2.819520"	" 2.780294"	" 3.002985"	" 2.772727"	" 2.768208"	" 3.433016"	" 3.041784"	" 3.095019"	" 2.895476"	" 2.931675"	" 2.855097"	" 2.898340"	" 3.027408"	" 2.670256"	" 2.905517"	" 2.744222"	" 2.830523"	" 2.822713"	" 2.990886"	" 3.058247"	" 2.903137"	" 2.872570"	" 2.944225"	" 3.153510"	" 2.740404"	" 3.163977"	" 3.137903"	" 2.870396"	" 2.912600"	" 2.724592"	" 2.843478"	" 2.840160"	" 2.909681"	" 2.964803"	" 3.022862"	" 2.769347"
"82"	"206356_s_at"	"GNAL"	" 3.998444"	" 3.791162"	" 3.905921"	" 4.073076"	" 4.070418"	" 4.170708"	" 3.794048"	" 3.927898"	" 4.241220"	" 3.584500"	" 3.879534"	" 3.784724"	" 3.965021"	" 3.880430"	" 4.239794"	" 3.849909"	" 3.860288"	" 3.922973"	" 3.805004"	" 3.538264"	" 3.729772"	" 3.627535"	" 3.753388"	" 3.926186"	" 3.777386"	" 4.070425"	" 3.882944"	" 3.973275"	" 4.119414"	" 3.936887"	" 3.916775"	" 3.788907"	" 4.238678"	" 4.068369"	" 3.937348"	" 3.923737"	" 4.004422"	" 3.997858"	" 4.291056"	" 4.102831"	" 3.569929"	" 3.490911"	" 3.960309"	" 3.773478"	" 3.801444"	" 3.613883"	" 4.002180"	" 3.905921"	" 4.049446"	" 3.670371"	" 3.877507"	" 4.130379"	" 3.902739"	" 3.878124"	" 4.037827"	" 3.873925"	" 3.971117"	" 3.951551"	" 4.152388"	" 4.300648"	" 3.920687"	" 4.031580"	" 4.181817"	" 4.123189"	" 4.029583"	" 4.314756"	" 3.892650"	" 4.029869"	" 3.752532"	" 3.874660"	" 3.871922"	" 3.929442"	" 3.948306"	" 3.840970"	" 3.934992"	" 4.222497"	" 3.912724"	" 3.989274"	" 4.282931"	" 3.941222"	" 3.936445"	" 3.986115"	" 4.094947"	" 3.535102"	" 3.771364"	" 3.562310"	" 4.010500"	" 4.109595"	" 3.813118"	" 3.874927"	" 3.997823"	" 3.791184"	" 3.903850"	" 3.786457"	" 3.612745"	" 3.972554"	" 4.053421"	" 3.670418"	" 4.246892"	" 3.788095"	" 3.474524"	" 4.066268"	" 3.942936"	" 4.150620"	" 3.943686"	" 3.804428"	" 3.788907"	" 3.896426"	" 3.996439"	" 3.907499"	" 4.360509"	" 3.801000"	" 3.869897"	" 3.770554"	" 3.744671"	" 3.950148"	" 3.755701"	" 3.677057"	" 4.006018"	" 3.854833"
"83"	"206682_at"	"CLEC10A"	" 9.259339"	" 8.693871"	" 8.049236"	" 8.899054"	" 8.467957"	" 8.558733"	" 8.461990"	" 8.466879"	" 8.760521"	" 7.849051"	" 8.459340"	" 9.157618"	" 8.517060"	" 9.225864"	" 8.579503"	" 8.475122"	" 7.713580"	" 9.333103"	" 8.309612"	" 8.127491"	" 7.943918"	" 8.176889"	" 8.524401"	" 7.618821"	" 8.535657"	" 9.052716"	" 8.601767"	" 7.864927"	" 8.095480"	" 8.665995"	" 8.796832"	" 8.554238"	" 9.152929"	" 8.674353"	" 8.670810"	" 8.965486"	" 8.497257"	" 8.882795"	" 8.728066"	" 8.646962"	" 8.487590"	" 8.006106"	" 8.991650"	" 7.634772"	" 8.590786"	" 8.565234"	" 7.305400"	" 8.820204"	" 8.719513"	" 8.940194"	" 8.851264"	" 8.734179"	" 9.110528"	" 8.754596"	" 8.732235"	" 8.323634"	" 8.316447"	" 8.592628"	" 7.893877"	" 7.620634"	" 9.331715"	" 8.918654"	" 9.052602"	" 8.560487"	" 9.081250"	" 8.139064"	" 9.044256"	" 9.039280"	" 8.362540"	" 8.783982"	" 8.901007"	" 8.196774"	" 8.657617"	" 8.941662"	" 8.932307"	" 8.424970"	" 8.670671"	" 8.664739"	" 8.420401"	" 9.236621"	" 9.229561"	" 8.937901"	" 8.817950"	" 9.134695"	" 8.904383"	" 8.792560"	" 9.350866"	" 9.226460"	" 8.950997"	" 8.442387"	" 8.377748"	" 8.757688"	" 9.313388"	" 8.496099"	" 9.217450"	" 9.005715"	" 9.442898"	" 8.205627"	" 8.588434"	" 8.962742"	" 8.933108"	" 9.009598"	" 9.302492"	" 9.400399"	" 8.705462"	" 8.733404"	" 9.139379"	" 9.937835"	" 8.652082"	" 8.897633"	" 9.059860"	" 8.453340"	" 9.131493"	" 9.215921"	" 8.869900"	" 9.029905"	" 9.294146"	" 8.567671"	" 8.693301"	" 9.631584"
"84"	"206715_at"	"TFEC"	" 7.735703"	" 7.217917"	" 7.509230"	" 7.100229"	" 7.520898"	" 7.718439"	" 7.293577"	" 7.763152"	" 7.651269"	" 6.622820"	" 7.007109"	" 7.233994"	" 6.234556"	" 7.713637"	" 7.735661"	" 8.098862"	" 7.409951"	" 7.542097"	" 7.139583"	" 7.492426"	" 6.330380"	" 6.976989"	" 6.702721"	" 7.295269"	" 7.380349"	" 8.266400"	" 7.777037"	" 7.242949"	" 6.865299"	" 7.405931"	" 7.238398"	" 8.698551"	" 7.836686"	" 7.645654"	" 7.867315"	" 7.608044"	" 7.391772"	" 7.381474"	" 7.332827"	" 8.211133"	" 7.419782"	" 6.452407"	" 8.282792"	" 6.867775"	" 7.656740"	" 8.537840"	" 7.268945"	" 7.957661"	" 7.066102"	" 8.149158"	" 7.635192"	" 7.857655"	" 7.131160"	" 7.654279"	" 7.940591"	" 7.750271"	" 8.188178"	" 7.327322"	" 7.674028"	" 6.490953"	" 7.652062"	" 7.691889"	" 7.178141"	" 7.524214"	" 6.981522"	" 7.548386"	" 7.170526"	" 7.492871"	" 6.963541"	" 7.457333"	" 7.321017"	" 7.237678"	" 7.320941"	" 7.986494"	" 7.149115"	" 6.711914"	" 8.060903"	" 7.694565"	" 7.902754"	" 8.045104"	" 7.743742"	" 7.592027"	" 7.753145"	" 7.102620"	" 7.460604"	" 7.566676"	" 7.604638"	" 8.254692"	" 8.039921"	" 7.559560"	" 7.122601"	" 7.815106"	" 7.554089"	" 7.475894"	" 7.863913"	" 7.699630"	" 7.873690"	" 7.761367"	" 7.481892"	" 7.369700"	" 7.669025"	" 7.669498"	" 7.912305"	" 7.669051"	" 7.303398"	" 7.052053"	" 7.667265"	" 8.823217"	" 8.098339"	" 7.403536"	" 6.830735"	" 6.788921"	" 7.145988"	" 8.018611"	" 7.315153"	" 7.722880"	" 7.680140"	" 7.849397"	" 7.909116"	" 8.020400"
"85"	"206942_s_at"	"PMCH"	" 4.199393"	" 4.440399"	" 4.367505"	" 4.259095"	" 4.056229"	" 4.279275"	" 4.364535"	" 4.458604"	" 4.345519"	" 4.138359"	" 4.032013"	" 4.360302"	" 4.050164"	" 4.185599"	" 4.505508"	" 4.239420"	" 4.033953"	" 4.146409"	" 4.104267"	" 4.353276"	" 4.327927"	" 4.371132"	" 3.981597"	" 4.490267"	" 4.376288"	" 4.285836"	" 4.276906"	" 4.071380"	" 4.401343"	" 4.535259"	" 4.429167"	" 3.997837"	" 4.280586"	" 4.141414"	" 4.008592"	" 4.279445"	" 4.452070"	" 4.553794"	" 4.268967"	" 4.506073"	" 4.287217"	" 4.228203"	" 4.228851"	" 4.033641"	" 3.830623"	" 4.242335"	" 4.245554"	" 4.108343"	" 4.469853"	" 4.299308"	" 4.415066"	" 4.227801"	" 4.428405"	" 3.944717"	" 3.973752"	" 4.427182"	" 4.049948"	" 4.548389"	" 4.310925"	" 4.067483"	" 4.133687"	" 4.236142"	" 4.212538"	" 4.267710"	" 4.046104"	" 4.271987"	" 4.327454"	" 4.323779"	" 4.115501"	" 4.286162"	" 4.532338"	" 4.653700"	" 4.210281"	" 4.709409"	" 3.833951"	" 4.163315"	" 4.139354"	" 4.262061"	" 4.078172"	" 3.850237"	" 5.210545"	" 4.147987"	" 4.521132"	" 4.342010"	" 4.217932"	" 4.821287"	" 4.600255"	" 4.629281"	" 4.659980"	" 4.519139"	" 3.941141"	" 4.360199"	" 4.438236"	" 4.270670"	" 4.487951"	" 4.532416"	" 4.559574"	" 4.135974"	" 4.458058"	" 5.448672"	" 4.750324"	" 4.938584"	" 4.384662"	" 4.689701"	" 4.355274"	" 4.262135"	" 5.065465"	" 4.679811"	" 4.796430"	" 4.235670"	" 4.283008"	" 4.274585"	" 4.423849"	" 4.623528"	" 4.191767"	" 4.592377"	" 5.045023"	" 4.793591"	" 4.441758"	" 4.831871"
"86"	"206978_at"	"CCR2"	"10.466697"	"10.262353"	"11.045609"	"10.615601"	" 9.885343"	"10.643931"	"11.310198"	"10.899353"	"11.369922"	" 9.822097"	"10.048756"	"10.187544"	"10.057059"	"10.364615"	"10.143078"	"10.859221"	"10.612243"	"10.434733"	"10.085958"	"10.647981"	" 9.691309"	"10.059279"	" 9.923219"	"10.204531"	"10.529946"	"11.055677"	"10.991233"	"10.809408"	"10.490407"	"10.515943"	"10.648662"	"11.791925"	"11.348802"	"10.328904"	"10.620789"	"10.458008"	"10.934595"	"10.464890"	"10.576506"	"10.978901"	"10.347422"	" 9.610009"	" 9.297058"	" 9.712119"	"10.605138"	" 9.773717"	" 8.811750"	" 9.574608"	"10.679943"	"11.232051"	"10.703816"	"10.656234"	"10.459594"	"10.639755"	" 8.987978"	"10.485282"	" 8.639518"	"10.891554"	"10.799290"	" 9.722816"	" 9.956241"	"10.548558"	" 9.853808"	"10.929326"	" 9.807958"	"10.644024"	"10.305810"	"11.169217"	"10.070137"	"10.959904"	"10.310791"	"10.500229"	"10.415719"	"10.852077"	" 9.992408"	"10.006269"	"11.082060"	"10.956415"	"11.476226"	"10.639942"	"10.688546"	"10.716101"	"10.497901"	" 9.557999"	"10.513707"	"11.103232"	"11.012292"	"10.509691"	"10.803271"	"10.917036"	"10.491175"	" 9.928276"	"10.601433"	"10.669186"	"10.628241"	" 9.852214"	"11.043965"	"10.160422"	"10.459061"	"10.585498"	"10.249845"	"10.906685"	"10.746979"	"10.831871"	"10.253192"	"10.516678"	"11.280408"	"11.271670"	"11.212143"	"10.073944"	"10.632982"	"10.413874"	"10.540389"	"11.036051"	"10.789288"	"11.120763"	"11.184330"	"10.639678"	"11.498803"	"11.102413"
"87"	"207460_at"	"GZMM"	" 9.007061"	" 8.972666"	" 9.014784"	" 9.336331"	" 9.168073"	" 8.713104"	" 9.420066"	" 8.617187"	" 8.957499"	" 9.372426"	" 9.607313"	" 9.311868"	" 9.336701"	" 9.058668"	" 9.220468"	" 8.582755"	" 9.422483"	" 8.938580"	"10.078748"	" 9.409748"	" 9.495062"	" 9.275161"	" 9.279925"	" 9.077647"	" 8.994273"	" 9.229068"	" 8.959819"	" 9.530453"	" 8.754183"	" 9.994991"	" 8.959702"	" 8.569171"	" 9.036979"	" 9.617506"	" 8.717805"	" 9.491692"	" 9.305483"	" 9.177726"	" 8.794724"	" 9.557100"	" 9.465497"	" 9.523366"	" 9.482939"	" 9.994731"	" 9.615017"	" 9.024917"	" 9.271032"	" 8.886090"	" 9.261265"	" 9.577276"	" 9.392322"	" 9.084456"	" 9.320670"	" 9.142424"	" 9.340229"	" 9.099457"	" 9.087256"	" 9.309273"	" 9.012141"	" 9.756812"	" 8.922709"	" 9.527320"	" 9.456397"	" 9.548555"	" 8.835742"	" 8.824561"	" 8.947930"	" 8.835322"	" 9.899432"	" 8.609052"	" 8.919034"	" 9.570272"	" 9.342534"	" 9.098697"	" 9.461764"	" 9.478873"	" 9.161797"	" 8.771527"	" 9.044243"	" 9.330860"	" 8.856746"	" 9.362068"	" 9.468445"	" 9.417186"	" 8.347445"	" 9.039269"	" 8.749771"	" 8.470314"	" 8.935509"	" 8.555564"	" 8.705444"	" 8.532232"	" 8.531572"	" 8.887455"	" 8.903895"	" 8.976883"	" 8.771916"	" 8.093367"	" 8.975523"	" 9.001085"	" 8.922715"	" 8.745892"	" 8.654319"	" 9.063279"	" 8.967089"	" 9.029641"	" 8.749218"	" 8.581159"	" 8.739792"	" 9.311942"	" 9.186201"	" 8.490724"	" 8.842404"	" 8.557521"	" 8.814721"	" 8.848070"	" 9.007296"	" 9.286724"	" 8.565390"	" 8.779358"
"88"	"207794_at"	"CCR2"	" 6.947326"	" 6.933924"	" 7.594523"	" 7.110466"	" 6.358193"	" 7.282568"	" 7.830185"	" 7.445748"	" 8.087114"	" 6.268970"	" 6.580638"	" 6.563229"	" 6.256813"	" 7.074872"	" 6.836914"	" 7.445217"	" 7.183583"	" 7.167439"	" 6.610702"	" 7.172227"	" 5.900358"	" 6.394010"	" 6.321049"	" 6.656735"	" 6.973044"	" 7.852254"	" 7.662353"	" 7.330935"	" 6.742685"	" 7.353422"	" 7.179351"	" 8.838117"	" 8.173849"	" 7.074803"	" 7.417187"	" 7.086152"	" 7.369043"	" 6.946266"	" 7.207333"	" 7.573168"	" 6.884528"	" 6.114021"	" 6.191373"	" 6.289769"	" 7.360224"	" 6.331818"	" 5.574908"	" 6.337712"	" 7.215240"	" 8.046004"	" 7.480470"	" 7.295482"	" 7.008638"	" 7.269834"	" 5.710474"	" 7.070972"	" 5.124526"	" 7.378156"	" 7.276392"	" 6.399206"	" 6.526984"	" 7.036336"	" 6.644698"	" 7.750888"	" 6.468373"	" 7.310793"	" 7.023782"	" 7.874642"	" 6.903518"	" 7.674851"	" 6.790878"	" 7.299016"	" 7.052556"	" 7.796006"	" 6.738337"	" 6.603061"	" 7.634773"	" 7.473925"	" 8.317654"	" 7.211158"	" 7.438598"	" 7.415689"	" 7.184857"	" 5.882537"	" 7.087609"	" 7.727579"	" 7.670259"	" 7.357269"	" 7.534865"	" 7.708289"	" 6.767170"	" 6.632856"	" 7.295024"	" 7.217527"	" 6.938293"	" 6.646986"	" 7.836543"	" 6.829565"	" 7.048967"	" 7.151809"	" 7.214583"	" 7.677371"	" 7.449004"	" 7.192881"	" 6.923459"	" 7.132625"	" 7.989063"	" 8.079990"	" 8.094946"	" 6.557065"	" 6.950445"	" 6.793795"	" 7.130294"	" 7.977900"	" 7.491440"	" 7.845961"	" 7.947469"	" 7.253380"	" 8.244121"	" 7.883128"
"89"	"207795_s_at"	"KLRD1"	" 9.998908"	" 8.818858"	" 9.602889"	"10.274860"	" 9.398564"	" 9.493347"	"10.382896"	" 9.270508"	" 9.676906"	" 9.815111"	"10.710478"	" 9.586353"	" 9.916030"	"10.078122"	" 9.980409"	" 8.925512"	"10.635927"	" 8.983574"	"10.794497"	" 9.916823"	" 9.372189"	" 9.719597"	" 9.712289"	" 9.785654"	" 9.950285"	"10.218347"	" 9.603800"	" 9.493244"	" 9.052538"	"10.936406"	" 9.382686"	" 8.726292"	"10.015067"	"10.254542"	" 9.404449"	"10.408479"	"10.143621"	" 9.904148"	" 9.190645"	"10.454501"	" 9.804530"	" 9.081894"	"10.835057"	"10.420911"	"10.571299"	" 9.459635"	" 9.845098"	" 9.315399"	"10.104985"	"10.971987"	"10.609788"	"10.275699"	"10.203991"	" 9.303676"	"10.284821"	" 9.868479"	" 9.206280"	"10.095833"	"10.281401"	"10.527608"	" 9.555184"	"10.581101"	"10.257193"	"10.181456"	" 9.283437"	" 9.870010"	"10.249008"	" 9.689882"	"10.773180"	" 9.104933"	" 9.225215"	" 9.702000"	"10.068581"	"10.077876"	"10.580680"	"10.783408"	"10.277565"	"10.108487"	" 9.780563"	"10.181964"	" 9.573947"	"10.291417"	"10.764008"	"10.234118"	" 9.614969"	" 9.283610"	" 9.681912"	" 8.625477"	" 9.681466"	" 9.699558"	" 9.753473"	" 9.087711"	" 8.636026"	" 8.981144"	" 9.999288"	" 9.549959"	" 9.753483"	" 8.783467"	" 9.724423"	" 8.873802"	" 9.350782"	" 8.783903"	" 8.647769"	" 9.823555"	" 9.510551"	" 8.867859"	" 9.057934"	" 8.842618"	" 9.508664"	"10.050051"	" 9.848391"	" 9.311405"	" 9.134104"	" 8.686266"	" 9.352128"	" 9.581830"	" 9.953512"	" 9.816897"	" 9.691595"	" 9.162464"
"90"	"207796_x_at"	"KLRD1"	" 7.826254"	" 6.646879"	" 7.556753"	" 8.435806"	" 7.609591"	" 7.481343"	" 8.480150"	" 7.270648"	" 7.702289"	" 7.375130"	" 8.517413"	" 7.343257"	" 7.269260"	" 8.239571"	" 8.104379"	" 7.102326"	" 8.416179"	" 7.167377"	" 8.738525"	" 7.986792"	" 7.182336"	" 7.576648"	" 7.664651"	" 7.805215"	" 7.942887"	" 8.150725"	" 7.498342"	" 7.466340"	" 6.980260"	" 8.920213"	" 7.611355"	" 6.934002"	" 8.122522"	" 8.244404"	" 7.512122"	" 8.287859"	" 7.923341"	" 7.813641"	" 7.306872"	" 8.440940"	" 7.444616"	" 6.489063"	" 8.745629"	" 7.815194"	" 8.472016"	" 7.463958"	" 8.190915"	" 7.440584"	" 7.830847"	" 8.871472"	" 8.430328"	" 8.527399"	" 8.259679"	" 7.443512"	" 8.022790"	" 7.816737"	" 7.091896"	" 8.098999"	" 8.229690"	" 8.437093"	" 7.609457"	" 8.477599"	" 8.427241"	" 8.299848"	" 7.272326"	" 7.731184"	" 8.239653"	" 7.783841"	" 8.999613"	" 7.333930"	" 6.983875"	" 7.768803"	" 8.202006"	" 8.149903"	" 8.279887"	" 9.011865"	" 8.161417"	" 7.754289"	" 7.968570"	" 8.148694"	" 7.724442"	" 8.258000"	" 8.882435"	" 8.411913"	" 7.833906"	" 7.223541"	" 7.891116"	" 6.939687"	" 7.713997"	" 7.818773"	" 7.390514"	" 7.013209"	" 6.646003"	" 6.887869"	" 7.785067"	" 7.452523"	" 7.804878"	" 6.856013"	" 7.783044"	" 7.085757"	" 7.572049"	" 7.101133"	" 7.072735"	" 7.516691"	" 8.062505"	" 7.030941"	" 7.455690"	" 7.393988"	" 7.467248"	" 7.991512"	" 7.686329"	" 7.702079"	" 7.134739"	" 6.958225"	" 7.433982"	" 8.069936"	" 8.137341"	" 7.907123"	" 7.938327"	" 7.388249"
